Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
UG1,24/01/2026,NEC FC,Kitara FC,3,3,,,D
UG1,24/01/2026,Mbarara City FC,Lugazi FC,0,0,,,D
UG1,27/01/2026,Buhimba United Saints,NEC FC,0,1,,,A
UG1,27/01/2026,Lugazi FC,BUL FC,2,1,,,H
UG1,27/01/2026,KCCA FC,UPDF FC,4,0,,,H
UG1,27/01/2026,Entebbe UPPC FC,Maroons FC,0,0,,,D
UG1,27/01/2026,Calvary FC,URA FC,0,0,,,D
UG1,27/01/2026,Vipers SC,Police FC,4,1,,,H
UG1,28/01/2026,Kitara FC,Express FC,1,0,,,H
UG1,28/01/2026,SC Villa,Mbarara City FC,6,1,,,H
UG1,30/01/2026,KCCA FC,Entebbe UPPC FC,0,1,,,A
UG1,30/01/2026,Vipers SC,Buhimba United Saints,4,0,,,H
UG1,30/01/2026,UPDF FC,BUL FC,0,1,,,A
UG1,31/01/2026,NEC FC,Express FC,0,0,,,D
UG1,31/01/2026,Maroons FC,Mbarara City FC,1,1,,,D
UG1,31/01/2026,URA FC,Police FC,0,0,,,D
UG1,31/01/2026,Calvary FC,Kitara FC,0,1,,,A
UG1,31/01/2026,SC Villa,Lugazi FC,0,0,,,D
UG1,12/02/2026,Mbarara City FC,Calvary FC,1,0,,,H
UG1,12/02/2026,Police FC,Lugazi FC,2,1,,,H
UG1,12/02/2026,Maroons FC,Kitara FC,0,1,,,A
UG1,13/02/2026,NEC FC,KCCA FC,3,1,,,H
UG1,13/02/2026,BUL FC,Vipers SC,1,1,,,D
UG1,13/02/2026,UPDF FC,Buhimba United Saints,0,0,,,D
UG1,14/02/2026,Express FC,Entebbe UPPC FC,0,0,,,D
UG1,14/02/2026,URA FC,SC Villa,0,0,,,D
UG1,17/02/2026,Entebbe UPPC FC,Mbarara City FC,1,0,,,H
UG1,17/02/2026,Buhimba United Saints,Police FC,1,1,,,D
UG1,17/02/2026,Vipers SC,NEC FC,1,1,,,D
UG1,18/02/2026,KCCA FC,BUL FC,2,1,,,H
UG1,18/02/2026,Calvary FC,Express FC,0,0,,,D
UG1,18/02/2026,Lugazi FC,UPDF FC,1,0,,,H
UG1,19/02/2026,Kitara FC,URA FC,1,1,,,D
UG1,19/02/2026,SC Villa,Maroons FC,2,0,,,H
UG1,02/03/2026,Kitara FC,Entebbe UPPC FC,2,0,,,H
UG1,02/03/2026,Police FC,BUL FC,0,2,,,A
UG1,02/03/2026,NEC FC,UPDF FC,1,0,,,H
UG1,02/03/2026,Buhimba United Saints,KCCA FC,0,2,,,A
UG1,02/03/2026,Calvary FC,SC Villa,0,3,,,A
UG1,02/03/2026,Vipers SC,Lugazi FC,3,0,,,H
UG1,04/03/2026,Express FC,Maroons FC,1,1,,,D
UG1,04/03/2026,URA FC,Mbarara City FC,2,0,,,H
UG1,06/03/2026,KCCA FC,Police FC,2,1,,,H
UG1,06/03/2026,Lugazi FC,NEC FC,0,2,,,A
UG1,06/03/2026,UPDF FC,Kitara FC,1,1,,,D
UG1,06/03/2026,BUL FC,Calvary FC,5,1,,,H
UG1,07/03/2026,Entebbe UPPC FC,URA FC,0,0,,,D
UG1,07/03/2026,Maroons FC,Buhimba United Saints,1,0,,,H
UG1,07/03/2026,Mbarara City FC,Vipers SC,1,2,,,A
UG1,07/03/2026,SC Villa,Express FC,0,0,,,D
UG1,10/03/2026,NEC FC,Entebbe UPPC FC,0,0,,,D
UG1,10/03/2026,Mbarara City FC,Kitara FC,0,1,,,A
UG1,10/03/2026,Police FC,SC Villa,1,0,,,H
UG1,10/03/2026,Buhimba United Saints,BUL FC,0,1,,,A
UG1,10/03/2026,Calvary FC,Maroons FC,0,1,,,A
UG1,11/03/2026,UPDF FC,Vipers SC,1,2,,,A
UG1,11/03/2026,URA FC,Lugazi FC,1,0,,,H
UG1,11/03/2026,KCCA FC,Express FC,3,0,,,H
UG1,13/03/2026,BUL FC,Mbarara City FC,0,0,,,D
UG1,13/03/2026,Kitara FC,Buhimba United Saints,4,0,,,H
UG1,13/03/2026,Police FC,NEC FC,0,1,,,A
UG1,14/03/2026,Express FC,URA FC,3,1,,,H
UG1,14/03/2026,Vipers SC,Calvary FC,1,0,,,H
UG1,14/03/2026,Entebbe UPPC FC,SC Villa,0,2,,,A
UG1,14/03/2026,Lugazi FC,KCCA FC,0,3,,,A
UG1,14/03/2026,Maroons FC,UPDF FC,0,0,,,D
UG1,08/04/2026,Maroons FC,BUL FC,1,0,,,H
UG1,08/04/2026,Express FC,Police FC,3,1,,,H
UG1,09/04/2026,UPDF FC,Mbarara City FC,3,1,,,H
UG1,09/04/2026,NEC FC,URA FC,1,0,,,H
UG1,10/04/2026,Lugazi FC,Entebbe UPPC FC,1,1,,,D
UG1,10/04/2026,Vipers SC,Kitara FC,0,0,,,D
UG1,11/04/2026,SC Villa,KCCA FC,1,0,,,H
UG1,11/04/2026,Calvary FC,Buhimba United Saints,2,0,,,H
UG1,15/04/2026,Calvary FC,Lugazi FC,0,0,,,D
UG1,15/04/2026,UPDF FC,Express FC,0,1,,,A
UG1,15/04/2026,SC Villa,Vipers SC,1,1,,,D
UG1,16/04/2026,Mbarara City FC,Police FC,1,2,,,A
UG1,16/04/2026,Buhimba United Saints,Entebbe UPPC FC,1,2,,,A
UG1,16/04/2026,URA FC,BUL FC,1,1,,,D
UG1,17/04/2026,KCCA FC,Kitara FC,1,0,,,H
UG1,18/04/2026,NEC FC,Maroons FC,1,0,,,H
UG1,21/04/2026,Express FC,NEC FC,0,0,,,D
UG1,21/04/2026,Buhimba United Saints,Vipers SC,0,2,,,A
UG1,21/04/2026,Entebbe UPPC FC,KCCA FC,0,1,,,A
UG1,21/04/2026,Mbarara City FC,Maroons FC,2,2,,,D
UG1,21/04/2026,BUL FC,UPDF FC,2,5,,,A
UG1,21/04/2026,Police FC,URA FC,2,1,,,H
UG1,22/04/2026,Kitara FC,Calvary FC,0,0,,,D
UG1,22/04/2026,Lugazi FC,SC Villa,0,1,,,A
UG1,24/04/2026,UPDF FC,URA FC,0,0,,,D
UG1,24/04/2026,Express FC,BUL FC,0,2,,,A
UG1,24/04/2026,NEC FC,Mbarara City FC,1,0,,,H
UG1,25/04/2026,SC Villa,Buhimba United Saints,4,0,,,H
UG1,25/04/2026,Maroons FC,Police FC,3,1,,,H
UG1,25/04/2026,Calvary FC,KCCA FC,1,0,,,H
UG1,25/04/2026,Lugazi FC,Kitara FC,1,2,,,A
UG1,26/04/2026,Vipers SC,Entebbe UPPC FC,3,0,,,H
UG1,28/04/2026,BUL FC,NEC FC,0,1,,,A
UG1,28/04/2026,Mbarara City FC,Express FC,2,1,,,H
UG1,28/04/2026,URA FC,Maroons FC,2,2,,,D
UG1,29/04/2026,Buhimba United Saints,Lugazi FC,0,2,,,A
UG1,29/04/2026,Entebbe UPPC FC,Calvary FC,2,0,,,H
UG1,29/04/2026,Police FC,UPDF FC,2,0,,,H
UG1,29/04/2026,KCCA FC,Vipers SC,1,1,,,D
UG1,30/04/2026,Kitara FC,SC Villa,2,0,,,H
UG1,06/05/2026,Lugazi FC,Mbarara City FC,0,1,,,A
UG1,06/05/2026,Calvary FC,Police FC,1,0,,,H
UG1,07/05/2026,Entebbe UPPC FC,UPDF FC,2,0,,,H
UG1,07/05/2026,KCCA FC,Maroons FC,3,0,,,H
UG1,08/05/2026,Buhimba United Saints,Express FC,0,2,,,A
UG1,08/05/2026,SC Villa,BUL FC,0,0,,,D
UG1,08/05/2026,Vipers SC,URA FC,1,1,,,D
UG1,09/05/2026,Kitara FC,NEC FC,0,1,,,A
UG1,12/05/2026,URA FC,Calvary FC,1,1,,,D
UG1,12/05/2026,Police FC,Vipers SC,0,0,,,D
UG1,12/05/2026,Express FC,Kitara FC,3,2,,,H
UG1,12/05/2026,BUL FC,Lugazi FC,0,0,,,D
UG1,12/05/2026,Maroons FC,Entebbe UPPC FC,0,0,,,D
UG1,13/05/2026,Mbarara City FC,SC Villa,1,3,,,A
UG1,13/05/2026,UPDF FC,KCCA FC,1,2,,,A
UG1,13/05/2026,NEC FC,Buhimba United Saints,3,0,,,H
UG1,19/05/2026,Mbarara City FC,Buhimba United Saints,2,0,,,H
UG1,19/05/2026,BUL FC,Kitara FC,1,1,,,D
UG1,19/05/2026,Maroons FC,Vipers SC,0,3,,,A
UG1,19/05/2026,UPDF FC,Calvary FC,0,0,,,D
UG1,19/05/2026,URA FC,KCCA FC,0,0,,,D
UG1,19/05/2026,Police FC,Entebbe UPPC FC,1,1,,,D
UG1,19/05/2026,Express FC,Lugazi FC,0,0,,,D
UG1,20/05/2026,NEC FC,SC Villa,1,4,,,A
UG1,22/05/2026,Buhimba United Saints,URA FC,0,3,,,A
UG1,23/05/2026,Lugazi FC,Maroons FC,0,1,,,A
UG1,23/05/2026,Kitara FC,Police FC,2,2,,,D
UG1,23/05/2026,SC Villa,UPDF FC,2,1,,,H
UG1,23/05/2026,Entebbe UPPC FC,BUL FC,4,0,,,H
UG1,23/05/2026,Calvary FC,NEC FC,2,0,,,H
UG1,23/05/2026,KCCA FC,Mbarara City FC,4,1,,,H
UG1,23/05/2026,Vipers SC,Express FC,2,0,,,H
