Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,HTHG,HTAG,FTR
GH1,23/03/2025,Bibiani Gold Stars FC,Accra Hearts of Oak SC,1,1,,,D
GH1,23/03/2025,Dreams FC,Wenchi Young Apostles FC,1,0,,,H
GH1,23/03/2025,Medeama SC,Aduana FC,2,0,,,H
GH1,23/03/2025,Karela United FC,Bechem United FC,2,1,,,H
GH1,23/03/2025,Vision FC,Nations FC,0,0,,,D
GH1,24/03/2025,Nsoatreman FC,Heart of Lions FC,0,3,,,A
GH1,01/04/2025,Bibiani Gold Stars FC,Heart of Lions FC,2,1,,,H
GH1,01/04/2025,Medeama SC,Basake Holy Stars FC,2,1,,,H
GH1,02/04/2025,Nsoatreman FC,Accra Lions FC,0,3,,,A
GH1,02/04/2025,Karela United FC,Legon Cities FC,2,0,,,H
GH1,02/04/2025,Aduana FC,Wenchi Young Apostles FC,2,2,,,D
GH1,02/04/2025,Asante Kotoko FC,Berekum Chelsea FC,1,0,,,H
GH1,02/04/2025,Dreams FC,Bechem United FC,1,0,,,H
GH1,02/04/2025,Vision FC,FC Samartex 1996,3,2,,,H
GH1,03/04/2025,Accra Hearts of Oak SC,Nations FC,0,1,,,A
GH1,06/04/2025,Basake Holy Stars FC,Berekum Chelsea FC,2,1,,,H
GH1,06/04/2025,Bechem United FC,Nsoatreman FC,3,0,,,H
GH1,06/04/2025,Aduana FC,Vision FC,1,0,,,H
GH1,06/04/2025,Wenchi Young Apostles FC,Legon Cities FC,0,0,,,D
GH1,06/04/2025,FC Samartex 1996,Accra Lions FC,2,0,,,H
GH1,06/04/2025,Accra Hearts of Oak SC,Medeama SC,1,0,,,H
GH1,06/04/2025,Dreams FC,Bibiani Gold Stars FC,2,0,,,H
GH1,06/04/2025,Heart of Lions FC,Asante Kotoko FC,1,1,,,D
GH1,07/04/2025,Nations FC,Karela United FC,1,0,,,H
GH1,11/04/2025,Medeama SC,Dreams FC,4,0,,,H
GH1,12/04/2025,Accra Lions FC,Basake Holy Stars FC,2,1,,,H
GH1,13/04/2025,Berekum Chelsea FC,Heart of Lions FC,1,0,,,H
GH1,13/04/2025,Bibiani Gold Stars FC,Wenchi Young Apostles FC,1,0,,,H
GH1,13/04/2025,Legon Cities FC,FC Samartex 1996,0,2,,,A
GH1,13/04/2025,Nsoatreman FC,Nations FC,0,3,,,A
GH1,13/04/2025,Asante Kotoko FC,Bechem United FC,1,1,,,D
GH1,13/04/2025,Karela United FC,Aduana FC,2,0,,,H
GH1,13/04/2025,Vision FC,Accra Hearts of Oak SC,1,1,,,D
GH1,16/04/2025,Legon Cities FC,Nsoatreman FC,3,0,,,H
GH1,16/04/2025,Bechem United FC,Bibiani Gold Stars FC,0,2,,,A
GH1,16/04/2025,Aduana FC,Accra Hearts of Oak SC,2,0,,,H
GH1,16/04/2025,Heart of Lions FC,Medeama SC,1,0,,,H
GH1,16/04/2025,Wenchi Young Apostles FC,Berekum Chelsea FC,2,1,,,H
GH1,16/04/2025,Accra Lions FC,Asante Kotoko FC,3,0,,,H
GH1,16/04/2025,Nations FC,Dreams FC,1,0,,,H
GH1,16/04/2025,FC Samartex 1996,Karela United FC,2,0,,,H
GH1,16/04/2025,Basake Holy Stars FC,Vision FC,1,0,,,H
GH1,20/04/2025,Bechem United FC,Berekum Chelsea FC,1,2,,,A
GH1,20/04/2025,Wenchi Young Apostles FC,FC Samartex 1996,1,1,,,D
GH1,20/04/2025,Heart of Lions FC,Accra Lions FC,3,1,,,H
GH1,20/04/2025,Bibiani Gold Stars FC,Medeama SC,1,0,,,H
GH1,20/04/2025,Dreams FC,Vision FC,1,1,,,D
GH1,20/04/2025,Basake Holy Stars FC,Legon Cities FC,1,0,,,H
GH1,20/04/2025,Nations FC,Asante Kotoko FC,2,0,,,H
GH1,20/04/2025,Aduana FC,Nsoatreman FC,3,0,,,H
GH1,20/04/2025,Accra Hearts of Oak SC,Karela United FC,0,0,,,D
GH1,26/04/2025,Accra Lions FC,Bechem United FC,2,0,,,H
GH1,26/04/2025,Medeama SC,Wenchi Young Apostles FC,3,0,,,H
GH1,27/04/2025,Berekum Chelsea FC,Nations FC,1,0,,,H
GH1,27/04/2025,Legon Cities FC,Heart of Lions FC,0,1,,,A
GH1,27/04/2025,Nsoatreman FC,Accra Hearts of Oak SC,0,3,,,A
GH1,27/04/2025,Asante Kotoko FC,Aduana FC,1,0,,,H
GH1,27/04/2025,FC Samartex 1996,Basake Holy Stars FC,3,0,,,H
GH1,27/04/2025,Karela United FC,Dreams FC,1,2,,,A
GH1,27/04/2025,Vision FC,Bibiani Gold Stars FC,2,0,,,H
GH1,02/05/2025,Medeama SC,Vision FC,3,1,,,H
GH1,04/05/2025,Nations FC,Accra Lions FC,1,0,,,H
GH1,04/05/2025,Wenchi Young Apostles FC,Basake Holy Stars FC,2,0,,,H
GH1,04/05/2025,Bibiani Gold Stars FC,Karela United FC,0,1,,,A
GH1,04/05/2025,Aduana FC,Berekum Chelsea FC,3,2,,,H
GH1,04/05/2025,Bechem United FC,Legon Cities FC,1,0,,,H
GH1,04/05/2025,Accra Hearts of Oak SC,Asante Kotoko FC,0,0,,,D
GH1,04/05/2025,Dreams FC,Nsoatreman FC,3,0,,,H
GH1,04/05/2025,Heart of Lions FC,FC Samartex 1996,2,1,,,H
GH1,17/05/2025,Accra Lions FC,Aduana FC,5,3,,,H
GH1,18/05/2025,Vision FC,Wenchi Young Apostles FC,2,0,,,H
GH1,18/05/2025,Asante Kotoko FC,Dreams FC,4,1,,,H
GH1,18/05/2025,Berekum Chelsea FC,Accra Hearts of Oak SC,0,1,,,A
GH1,18/05/2025,Basake Holy Stars FC,Heart of Lions FC,0,0,,,D
GH1,18/05/2025,Karela United FC,Medeama SC,3,1,,,H
GH1,18/05/2025,Nsoatreman FC,Bibiani Gold Stars FC,0,3,,,A
GH1,18/05/2025,FC Samartex 1996,Bechem United FC,2,1,,,H
GH1,19/05/2025,Legon Cities FC,Nations FC,1,4,,,A
GH1,23/05/2025,Accra Hearts of Oak SC,Accra Lions FC,3,1,,,H
GH1,25/05/2025,Medeama SC,Nsoatreman FC,3,0,,,H
GH1,25/05/2025,Vision FC,Karela United FC,1,0,,,H
GH1,25/05/2025,Nations FC,FC Samartex 1996,3,0,,,H
GH1,25/05/2025,Dreams FC,Berekum Chelsea FC,1,0,,,H
GH1,25/05/2025,Bechem United FC,Basake Holy Stars FC,0,0,,,D
GH1,25/05/2025,Aduana FC,Legon Cities FC,4,0,,,H
GH1,25/05/2025,Wenchi Young Apostles FC,Heart of Lions FC,3,1,,,H
GH1,25/05/2025,Bibiani Gold Stars FC,Asante Kotoko FC,0,0,,,D
GH1,01/06/2025,FC Samartex 1996,Aduana FC,2,1,,,H
GH1,01/06/2025,Nsoatreman FC,Vision FC,0,3,,,A
GH1,01/06/2025,Karela United FC,Wenchi Young Apostles FC,3,0,,,H
GH1,01/06/2025,Basake Holy Stars FC,Nations FC,3,0,,,H
GH1,01/06/2025,Legon Cities FC,Accra Hearts of Oak SC,0,2,,,A
GH1,01/06/2025,Berekum Chelsea FC,Bibiani Gold Stars FC,2,3,,,A
GH1,01/06/2025,Asante Kotoko FC,Medeama SC,3,2,,,H
GH1,01/06/2025,Accra Lions FC,Dreams FC,0,2,,,A
GH1,01/06/2025,Heart of Lions FC,Bechem United FC,2,1,,,H
GH1,08/06/2025,Nations FC,Heart of Lions FC,0,2,,,A
GH1,08/06/2025,Accra Hearts of Oak SC,FC Samartex 1996,1,0,,,H
GH1,08/06/2025,Aduana FC,Basake Holy Stars FC,3,1,,,H
GH1,08/06/2025,Bechem United FC,Wenchi Young Apostles FC,1,0,,,H
GH1,08/06/2025,Bibiani Gold Stars FC,Accra Lions FC,4,0,,,H
GH1,08/06/2025,Dreams FC,Legon Cities FC,4,1,,,H
GH1,08/06/2025,Karela United FC,Nsoatreman FC,3,0,,,H
GH1,08/06/2025,Medeama SC,Berekum Chelsea FC,1,2,,,A
GH1,08/06/2025,Vision FC,Asante Kotoko FC,3,1,,,H
